"annotation_id","annotator","created_at","id","img","kp-1","lead_time","updated_at"
8358,"3","2023-12-20T03:47:45.253370Z",11214,"/data/upload/54/8f3a18f3-CAM04_20231114_153756249.jpg","[{""x"":25.966466505307658,""y"":50.81756275034821,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":48.894122530997244,""y"":49.9834506621012,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":36.63267483376625,""y"":34.46896582070688,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.234,"2023-12-20T03:47:45.253387Z"
8359,"3","2023-12-20T03:47:54.497824Z",11215,"/data/upload/54/89f9baa4-CAM04_20231114_153756776.jpg","[{""x"":19.02241815811013,""y"":51.080932394223375,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":42.41926223343866,""y"":50.205114701564014,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":29.25071764023905,""y"":34.523807442520294,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.629,"2023-12-20T03:47:54.497839Z"
8360,"3","2023-12-20T03:48:04.356970Z",11216,"/data/upload/54/f4864bb8-CAM04_20231114_153757036.jpg","[{""x"":19.03366593033874,""y"":51.14448578688505,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":41.86748434610054,""y"":50.26866809422569,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":27.823122060241566,""y"":34.92100567048077,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.232,"2023-12-20T03:48:04.356986Z"
8361,"3","2023-12-20T03:48:13.761917Z",11217,"/data/upload/54/dc62661f-CAM04_20231114_153757263.jpg","[{""x"":18.003002489888985,""y"":51.141050072692416,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":41.405533693091925,""y"":50.30693798444541,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":28.41044650006186,""y"":34.913778537705205,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.173,"2023-12-20T03:48:13.761933Z"
8362,"3","2023-12-20T03:48:24.220624Z",11218,"/data/upload/54/d2c252b1-CAM04_20231114_153757493.jpg","[{""x"":17.324461792753777,""y"":51.28385451156138,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":40.18455473929536,""y"":50.375506447460396,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":27.316290497864664,""y"":34.883125576404616,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.52,"2023-12-20T03:48:24.220639Z"
8363,"3","2023-12-20T03:48:35.467227Z",11219,"/data/upload/54/ef37cc99-CAM04_20231114_153757821.jpg","[{""x"":16.192443465371593,""y"":51.24491481017842,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":39.30777471091675,""y"":50.45250832634376,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":25.513646051531886,""y"":34.77120106730004,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.016,"2023-12-20T03:48:35.467242Z"
7700,"3","2023-12-19T07:59:49.725199Z",11220,"/data/upload/54/088758b9-CAM04_20231114_153758013.jpg","[{""x"":16.371460762792932,""y"":51.221338478612374,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":39.148976612598055,""y"":50.39556751124784,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":26.349526618447744,""y"":34.75179529617523,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",13.406,"2023-12-19T07:59:49.725215Z"
7701,"3","2023-12-19T08:00:04.961001Z",11221,"/data/upload/54/c2841145-CAM04_20231114_153758253.jpg","[{""x"":14.100521903769101,""y"":51.23514770869356,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":37.015666248134984,""y"":50.40937674132903,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":21.910938970092005,""y"":35.132613845085096,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.752,"2023-12-19T08:00:04.961016Z"
7702,"3","2023-12-19T08:00:22.473940Z",11222,"/data/upload/54/932543b0-CAM04_20231114_153758554.jpg","[{""x"":13.721321779923738,""y"":51.26445525413425,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":36.69253597297369,""y"":50.52561503155075,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":22.788906329811873,""y"":35.077137650259864,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.715,"2023-12-19T08:00:22.473955Z"
7703,"3","2023-12-19T08:00:35.521916Z",11223,"/data/upload/54/8caee13b-CAM04_20231114_153758797.jpg","[{""x"":13.734385273347058,""y"":51.31074107647131,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":36.507428197078966,""y"":50.47808868437873,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":22.56050062952834,""y"":34.990754191456844,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.833,"2023-12-19T08:00:35.521930Z"
7704,"3","2023-12-19T08:00:48.149906Z",11224,"/data/upload/54/ff796c2f-CAM04_20231114_153759009.jpg","[{""x"":13.189292526802602,""y"":51.26565625889463,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":36.39001599738206,""y"":50.508699538810475,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":21.02379457967364,""y"":34.76399976105998,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.753,"2023-12-19T08:00:48.149923Z"
7705,"3","2023-12-19T08:01:02.614952Z",11225,"/data/upload/54/d6c0726a-CAM04_20231114_153759281.jpg","[{""x"":13.01498735313474,""y"":51.36364304754601,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":35.95077597168474,""y"":50.50575876478397,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":21.000880750022613,""y"":35.11430545640608,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.121,"2023-12-19T08:01:02.614967Z"
7706,"3","2023-12-19T08:01:22.679054Z",11226,"/data/upload/54/4105803c-CAM04_20231114_153759750.jpg","[{""x"":10.381482460330018,""y"":51.55578652843641,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.241575406871604,""y"":50.596974682996475,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":17.383332121108484,""y"":35.25598515595754,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",14.401,"2023-12-19T08:01:22.679072Z"
7707,"3","2023-12-19T08:01:36.026327Z",11227,"/data/upload/54/d8493fdf-CAM04_20231114_153759939.jpg","[{""x"":10.478097702092956,""y"":51.610277299037875,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.6004383043077,""y"":50.66993519756801,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.235920039219476,""y"":35.288625109239234,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.97,"2023-12-19T08:01:36.026342Z"
7708,"3","2023-12-19T08:01:50.536754Z",11228,"/data/upload/54/4d22451b-CAM04_20231114_153800138.jpg","[{""x"":10.199698092104951,""y"":51.42276894250281,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.097638874650755,""y"":50.590116550410244,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":17.360508664101094,""y"":35.380332854852554,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.824,"2023-12-19T08:01:50.536769Z"
7709,"3","2023-12-19T08:02:05.164497Z",11229,"/data/upload/54/cb31850e-CAM04_20231114_153800332.jpg","[{""x"":10.175844883763352,""y"":51.499059122843846,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.247810016256494,""y"":50.6258843143361,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.68929926671388,""y"":35.110239640083066,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.215,"2023-12-19T08:02:05.164512Z"
7710,"3","2023-12-19T08:02:18.989437Z",11230,"/data/upload/54/f4000652-CAM04_20231114_153800515.jpg","[{""x"":10.175844883763352,""y"":51.43945256994784,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.1974345465349,""y"":50.63344505440222,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":17.27878611450906,""y"":34.98346579422492,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.598,"2023-12-19T08:02:18.989453Z"
7711,"3","2023-12-19T08:02:31.722722Z",11231,"/data/upload/54/2a8e3f51-CAM04_20231114_153800717.jpg","[{""x"":10.240325485007006,""y"":51.45272914589412,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.40296646299904,""y"":50.64000490105229,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.956793010935588,""y"":34.95442697560505,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.345,"2023-12-19T08:02:31.722737Z"
7712,"3","2023-12-19T08:02:44.495779Z",11232,"/data/upload/54/0a06e806-CAM04_20231114_153800907.jpg","[{""x"":10.326971292928153,""y"":51.56865195437271,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.247810016256494,""y"":50.62830985290283,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.68929926671388,""y"":34.978330592725534,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.577,"2023-12-19T08:02:44.495793Z"
7713,"3","2023-12-19T08:02:58.355184Z",11233,"/data/upload/54/0bdbda52-CAM04_20231114_153801096.jpg","[{""x"":10.261635721637766,""y"":51.4355670727209,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.296964148878835,""y"":50.641771792259306,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.237628508395723,""y"":34.94904970928792,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.471,"2023-12-19T08:02:58.355201Z"
8364,"3","2023-12-20T03:48:48.501184Z",11234,"/data/upload/54/7e467c7c-CAM04_20231114_153801315.jpg","[{""x"":10.338625129321436,""y"":51.50660015356865,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.123022403854605,""y"":50.59825208946766,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.119323082297672,""y"":34.95447987439505,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.287,"2023-12-20T03:48:48.501200Z"
8365,"3","2023-12-20T03:48:58.075733Z",11235,"/data/upload/54/ce6d63f0-CAM04_20231114_153801502.jpg","[{""x"":10.252365974973713,""y"":51.498629755683666,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.167510319339605,""y"":50.67285878831912,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.748732099665883,""y"":35.21259123266086,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.709,"2023-12-20T03:48:58.075748Z"
8366,"3","2023-12-20T03:49:06.718474Z",11236,"/data/upload/54/6b6289ba-CAM04_20231114_153801693.jpg","[{""x"":10.222422261564848,""y"":51.52282024301961,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.344009347771866,""y"":50.65117311080149,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.85861029525229,""y"":35.236781719996806,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.574,"2023-12-20T03:49:06.718491Z"
8367,"3","2023-12-20T03:49:16.017727Z",11237,"/data/upload/54/8134bd50-CAM04_20231114_153801941.jpg","[{""x"":10.012689395940622,""y"":51.426548332657696,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":32.99664798758689,""y"":50.60077736529317,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.752098800548637,""y"":35.04875747992773,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.812,"2023-12-20T03:49:16.017742Z"
8368,"3","2023-12-20T03:49:26.750914Z",11238,"/data/upload/54/0d7bec54-CAM04_20231114_153802271.jpg","[{""x"":10.215405948339875,""y"":51.467610954196076,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.15119456688988,""y"":50.55926289009508,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.63951711338765,""y"":35.16780958171719,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.954,"2023-12-20T03:49:26.750930Z"
8369,"3","2023-12-20T03:49:37.939150Z",11239,"/data/upload/54/1743de1d-CAM04_20231114_153836407.jpg","[{""x"":10.260381423092088,""y"":51.498802251772865,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.141118643817784,""y"":50.62715511955474,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.724533838578587,""y"":35.02925906933572,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.858,"2023-12-20T03:49:37.939164Z"
8370,"3","2023-12-20T03:49:48.052988Z",11240,"/data/upload/54/e5c82d1a-CAM04_20231114_153836636.jpg","[{""x"":10.247461531667655,""y"":51.43695787679922,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":33.33464149423448,""y"":50.57907359403717,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.838920304622857,""y"":35.0866927229814,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.064,"2023-12-20T03:49:48.053003Z"
